§	/yyybs/
擞	/qfvk/	/sau9/
擟	/qmfb/	/mei0/
擠	/qyx/	/jai1/
擡	/qgrg/	/toi0/
擢	/qsmg/xqsmg/	/jok6/
擣	/qgni/	/dou9/
擤	/qhul/	/sang4/
擥	/swq/	/laam5/
擦	/qjbf/	/chaat4/
擧	/hcq/xhcq/	/gui9/
擨	/qhno/qhuo/	/ye0/
擩	/qmbb/	/yue5/
擪	/mkq/	/yip4/
擫	/qmak/	/yip4/
擬	/qpko/	/yi5/
擭	/qtoe/	/wok6/
擮	/qjig/	/jit6/
擯	/qjmc/	/ban4/
擰	/qjpn/	/ning6/ning9/
擱	/qanr/	/gok4/
擲	/qtkl/	/jaak6/
擳	/qhal/	/jit1/
擴	/qitc/	/kwong4/
擵	/qidq/	/mo1/
擶	/qhtn/	/jin4/
擷	/qgrc/	/kit4/
擸	/qvvv/	/laap4/
擹	/qtoo/	/taan1/
擺	/qwlp/	/baai9/
擻	/qlvk/	/sau9/
擼	/qnwa/	/lou5/
擽	/qvid/	/lik6/
擾	/qmbe/	/yiu9/
擿	/qyyb/	/tik1/
攀	/ddkq/	/paan1/
攁	/qtov/	/yeung5/
攂	/qwww/	/lui0/
攃	/qtbf/	/chaat4/
攄	/qypp/	/sue1/
攅	/qqoc/	/chuen0/
攆	/qqoj/	/lin5/
攇	/qjqp/	/hin9/
攈	/qipd/	/kwan9/
攉	/qmbg/	/fok4/
攊	/qmhm/	/lik6/
攋	/qdlc/	/laai6/
攌	/qwwv/	/waan6/
攍	/qynv/	/ying0/
攎	/qypt/	/lou0/
攏	/qybp/	/lung5/
攐	/qjtv/	/hin1/
攑	/qhcq/	/hin1/
攒	/qhuo/xqhuo/	/jaan9/chuen0/
攓	/qjto/	/hin1/
攔	/qanw/	/laan0/
攕	/qoim/	/chim1/
攖	/qbcv/	/ying1/
攗	/qipd/xqipd/	/mei0/
攘	/qyrv/	/yeung0/
攙	/qnri/	/chaam1/
攚	/qffr/	/ying0/
攛	/qjcv/	/chuen4/
攜	/quob/	/kwai0/
攝	/qsjj/	/sip4/
攞	/qwlg/	/lo9/
攟	/qipw/	/kwan9/
攠	/qicy/qidy/	/mei0/
攡	/qybg/	/chi1/
攢	/qhuc/	/chuen0/
攣	/vfq/	/luen0/luen1/
攤	/qtog/	/taan1/
攥	/qhbf/	/jaan6/
攦	/qmmp/	/lai6/
攧	/qjcc/	/din1/
攨	/qjco/xqjco/	/wa9/
攩	/qfbf/	/dong9/
攪	/qhbu/	/gaau9/
攫	/qbue/	/fok4/
攬	/qswu/	/laam5/
攭	/qvoi/	/lai5/
攮	/qjbv/	/nong5/
支	/je/	/ji1/
攰	/jeks/	/gooi6/
攱	/ytje/	/gwai9/
攲	/krje/	/kei1/
攳	/jesmi/	/cham0/
攴	/ye/	/pok4/
攵	/ok/xok/	/pok4/
收	/vlok/	/sau1/
攷	/msok/	/haau9/
攸	/olok/	/yau0/
改	/suok/svok/	/goi9/
攺	/ruok/	/yi5/
攻	/mok/	/gung1/
攼	/mjok/xmjok/	/gon1/
攽	/chok/	/baan1/
放	/ysok/	/fong4/
政	/mmok/	/jing4/
敀	/haok/	/baak4/
敁	/yrye/	/dim1/
敂	/prok/	/kau4/
敃	/rpok/	/man5/
敄	/nhok/	/mou6/
故	/jrok/	/gu4/gu9/
敆	/orye/	/hap6/
敇	/dbok/	/chaak4/
效	/ykok/	/haau6/
敉	/fdok/	/mei5/
敊	/yfye/	/chuk1/
敋	/hrok/xxhro/	/gok4/
敌	/hrok/xhrok/	/dik6/
敍	/odye/	/jui6/
敎	/kdok/	/gaau4/
敏	/oyok/	/man5/
敐	/mvok/	/san0/
救	/ieok/	/gau4/
敒	/ollk/	/san1/
敓	/cuok/	/duet6/
敔	/mrok/	/yue5/
敕	/dlok/	/chik1/
敖	/gsok/qsok/	/ngou0/
敗	/bcok/	/baai6/
敘	/odok/	/jui6/
教	/jdok/	/gaau4/
敚	/cuok/xcuok/	/duet6/
敛	/omok/	/lim5/
敜	/opok/	/nip6/
敝	/fbok/	/bai6/
敞	/fbok/xfbok/	/chong9/
敟	/tcok/	/din9/
敠	/eeeee/	/juet4/
敡	/ahye/	/yi6/
敢	/mjok/njok/	/gam9/
散	/tbok/	/saan4/
敤	/wdye/	/fo9/
敥	/ffye/	/yim6/
敦	/ydok/	/dun1/
敧	/krye/	/gei1/
敨	/yrok/	/tau9/
敩	/fdok/xfdok/	/haau6/
敪	/eeeek/	/juet4/
敫	/hsok/	/giu4/
敬	/trok/	/ging4/
敭	/ahok/	/yeung0/
敮	/hxye/mxye/	/hap1/
敯	/raye/	/man5/
数	/fvok/	/sou4/sou9/
敱	/utye/	/ngoi0/
敲	/ybye/	/haau1/
敳	/utok/	/ngoi0/
整	/dkmym/	/jing9/
敵	/ybok/	/dik6/
敶	/nldwk/	/chan0/
敷	/isok/	/fu1/
數	/lvok/	/sou4/sou9/
敹	/xydok/ydok/	/liu0/
敺	/srye/	/kui1/
敻	/nbbuk/	/hing4/
敼	/grye/	/yi9/
敽	/hbye/	/giu9/
敾	/trok/xtrok/	/sin6/
敿	/hbok/	/giu9/
斀	/wiye/	/jeuk4/
斁	/wjok/	/yik6/
斂	/oook/	/lim5/
斃	/fkmnp/	/bai6/
斄	/jkmdo/	/lei0/
斅	/hdye/	/haau6/
斆	/hdok/	/haau6/
文	/yk/	/man0/
斈	/yknd/	/hok6/
斉	/yksl/	/chai0/
斊	/yksj/	/chai0/
斋	/ykmbl/	/jaai1/
斌	/ykmpm/	/ban1/
斍	/ykbuu/	/gok4/
斎	/yklml/	/jaai1/
斏	/ykiav/	/leung0/
斐	/lyyk/	/fei9/
斑	/mgykg/	/baan1/
斒	/ykhsb/ykisb/	/baan1/
斓	/yklsw/	/laan0/
斔	/yihxo/	/yue0/
斕	/ykanw/	/laan0/
斖	/ykhbm/	/mei5/
斗	/yj/	/dau4/dau9/
斘	/niyj/	/sing1/
料	/fdyj/	/liu6/liu9/
斚	/iibyj/	/ga9/
斛	/nbyj/	/huk6/
斜	/odyj/	/che0/
斝	/rrbyj/	/ga9/
斞	/hoyj/	/yue0/
斟	/tvyj/	/jam1/
斠	/tbyj/	/gaau4/
斡	/jjoyj/	/waat4/
斢	/tcyj/	/tau4/
斣	/wiyj/	/dau4/
斤	/hml/	/gan1/
斥	/hmy/	/chik1/
斦	/hlhml/	/ngan0/
斧	/ckhml/	/fu9/
斨	/vmhml/	/cheung1/
斩	/kqhml/	/jaam9/
斪	/prhml/	/kui0/
斫	/mrhml/	/jeuk4/
斬	/jjhml/	/jaam9/
断	/vdhml/	/duen6/tuen5/
斮	/tahml/	/jeuk4/
斯	/tchml/	/si1/
新	/ydhml/	/san1/
斱	/jahml/	/jeuk4/
斲	/rmhml/	/jeuk4/
斳	/tmhml/	/kan0/
斴	/fqhml/	/lun0/
斵	/hmhml/	/jeuk4/
斶	/hlwli/	/chuk1/
斷	/vihml/	/duen6/tuen5/
斸	/sihml/	/juk1/
方	/yhs/	/fong1/
斺	/ysoll/	/chin9/
斻	/ysohn/	/hong0/
於	/ysoy/	/yue1/
施	/ysopd/	/si1/
斾	/ysolb/	/pooi4/
斿	/ysond/	/yau0/
旀	/ysif/	/yi5/
旁	/ybyhs/	/pong0/
旂	/ysohl/	/kei0/
旃	/ysoby/	/jin1/
旄	/ysohu/	/mou0/
旅	/ysohv/	/lui5/
旆	/ysojb/	/pooi4/
旇	/ysode/	/pei1/
旈	/ysyiu/	/lau0/
旉	/ibyhs/	/fu1/
旊	/ysomn/	/fong9/
旋	/ysono/	/suen0/
旌	/ysohm/	/jing1/
旍	/ysooi/	/jing1/
旎	/ysosp/	/nei5/
族	/ysook/	/juk6/
旐	/ysolo/	/siu6/
旑	/yskmr/	/yi9/
旒	/ysoyu/	/lau0/
旓	/ysofb/	/saau1/
旔	/ysnkq/	/gin4/
旕	/yyrp/	/yue1/
旖	/ysokr/	/yi9/
旗	/ysotc/	/kei0/
旘	/ysyia/	/chi4/
旙	/yshdw/	/faan1/
旚	/ysomf/	/piu1/
旛	/ysohw/	/faan1/
旜	/ysoym/	/jin1/
旝	/ysooa/	/kooi9/
旞	/ysyoo/	/sui6/
旟	/ysohc/	/yue0/
无	/mku/	/mou0/
旡	/mvku/	/gei4/
既	/aimvu/	/gei4/
旣	/hpmvu/	/gei4/
旤	/bbmvu/	/wo6/
日	/a/	/yat6/
旦	/am/	/daan4/
旧	/la/	/gau6/
旨	/pa/xpa/	/ji9/
早	/aj/	/jou9/
旪	/aj/xaj/	/hip4/
旫	/ash/	/tiu1/
旬	/pa/	/chun0/
旭	/kna/	/yuk1/
旮	/kna/xkna/	/go1/
旯	/akn/	/lo1/
旰	/amj/xamj/	/gon4/
旱	/amj/	/hon5/
旲	/ak/	/toi0/
旳	/api/apm/	/dik1/
旴	/amd/	/hui1/
旵	/au/xau/	/chaam9/
时	/adi/	/si0/
旷	/ai/	/kwong4/
旸	/ansh/	/yeung0/
旹	/uma/	/si0/
旺	/amg/	/wong6/
旻	/ayk/	/man0/
旼	/ayk/xayk/	/man0/
旽	/apu/	/tan1/
旾	/pua/	/chun1/
旿	/aoj/	/ng5/
昀	/apim/apmm/	/wan0/
昁	/ajb/	/booi4/
昂	/ahvl/	/ngong0/
昃	/amo/	/jak1/
昄	/ahe/	/baan9/
昅	/anhe/	/gip6/
昆	/app/	/kwan1/
昇	/aht/	/sing1/
昈	/ahs/ais/	/wu6/
昉	/ayhs/	/fong9/
昊	/amk/	/hou6/
昋	/hka/	/gwai4/
昌	/aa/	/cheung1/
昍	/aa/xaa/	/huen1/
明	/ab/	/ming0/
昏	/hpa/	/fan1/
昐	/acsh/	/fan1/
昑	/aoin/	/yam9/
昒	/aphh/xaphh/	/fat1/
易	/aphh/	/yi6/yik6/
昔	/ta/	/sik1/
昕	/ahml/	/yan1/
昖	/aci/	/yuen0/
昗	/ayc/	/jak1/
昘	/ayhs/xayhs/	/fong9/
昙	/ammi/	/taam0/
昚	/kca/	/san6/
昛	/ass/	/gui6/
昜	/amsh/	/yeung0/
昝	/hoa/hya/	/jaan9/
昞	/amob/xamob/	/bing9/
星	/ahqm/	/sing1/
映	/albk/	/ying9/
昡	/ayvi/	/yuen6/
昢	/auu/xauu/	/pooi4/
昣	/aohh/	/chan9/
昤	/aoii/	/ling0/
春	/qka/	/chun1/
昦	/akll/	/hou6/
昧	/ajd/	/mooi6/
昨	/aos/	/jok6/
昩	/adj/	/moot6/
昪	/ait/	/bin6/
昫	/apr/	/hui9/
昬	/rpa/xrpa/	/fan1/
昭	/ashr/	/chiu1/
昮	/amks/	/jung6/
是	/amyo/	/si6/
昰	/amym/	/ha6/
昱	/ayt/	/yuk1/
昲	/alln/	/fai4/
昳	/ahqo/	/dit6/
昴	/ahhl/	/maau5/
昵	/asp/	/nik1/
昶	/iea/	/chong9/
昷	/abt/	/wan1/
昸	/ahey/	/dung1/
昹	/aine/	/oi9/
昺	/amob/	/bing9/
昻	/amsl/	/ngong0/
昼	/soam/	/jau4/
昽	/aikp/	/lung0/
显	/atc/	/hin9/
昿	/aii/	/kwong4/
晀	/almo/xalmo/	/tiu9/
晁	/almo/	/chiu0/
時	/agdi/	/si0/
晃	/afmu/	/fong9/
晄	/afmu/xafmu/	/fong9/
晅	/amam/	/huen1/
晆	/agg/	/kwai1/
晇	/akms/	/hui1/
晈	/ayck/	/gaau9/
晉	/miia/	/jun4/
晊	/amig/	/jat1/
晋	/mca/	/jun4/
晌	/ahbr/	/heung9/
晍	/abmr/	/tung0/
晎	/atc/xatc/	/hung9/
晏	/ajv/	/aan4/
晐	/ayvo/	/goi1/
晑	/ahbr/xahbr/	/heung9/
晒	/amcw/	/saai4/
晓	/ajpu/	/hiu9/
晔	/aopj/	/yip6/
晕	/abkq/	/wan0/
晖	/abkq/xabkq/	/fai1/
晗	/aoir/	/ham0/
晘	/aamj/	/waan5/
晙	/aice/	/jun4/
晚	/anau/	/maan5/
晛	/abuu/	/yin5/
晜	/acnh/	/kwan1/
晝	/lgam/	/jau4/
晞	/akkb/	/hei1/
晟	/aihs/	/sing0/
晠	/aihs/xaihs/	/chou0/
晡	/aijb/	/bou1/
晢	/qla/	/jit4/
晣	/aqhl/	/jit4/
晤	/ammr/	/ng6/
晥	/ajmu/	/woon5/
晦	/aowy/	/fooi4/
晧	/ahgr/	/hou6/
晨	/ammv/	/san0/
晩	/anau/xxana/	/maan5/
晪	/atbc/	/long0/
晫	/ayaj/	/jeuk4/
晬	/ayoj/	/jui4/
晭	/abgr/	/jau9/
普	/tca/	/pou9/
景	/ayrf/	/ging9/
晰	/adhl/	/sik1/
晱	/aff/	/sim9/
晲	/ahxu/	/ngai5/
晳	/dla/	/sik1/
晴	/aqmb/	/ching0/
晵	/hka/ika/xhka/	/kai9/
晶	/aaa/	/jing1/
晷	/ahor/ahyr/	/gwai9/
晸	/ammk/	/jing9/
晹	/aaph/	/sik1/
智	/ora/	/ji4/
晻	/aklu/	/am9/
晼	/ajnu/	/yuen9/
晽	/add/	/lam0/
晾	/ayrf/xayrf/	/long6/
晿	/aaa/xaaa/	/cheung1/
暀	/ahog/	/wong9/
暁	/ajtu/	/hiu9/
暂	/kla/	/jaam6/
暃	/almy/	/fei1/
暄	/ajmm/	/huen1/
暅	/apmm/xapmm/	/huen1/
暆	/aysd/	/yi0/
暇	/arse/	/ha6/
暈	/abjj/	/wan0/
暉	/abjj/xabjj/	/fai1/
暊	/ambc/	/sui9/
暋	/rka/	/man5/
暌	/anok/	/kwai0/
暍	/aapv/	/hot4/
暎	/atlk/	/ying9/
暏	/ajka/xajka/	/sue6/
暐	/admq/	/wai5/
暑	/ajka/	/sue9/
暒	/aahm/	/ching0/
暓	/nka/	/mau6/
暔	/ajbj/	/naam0/
暕	/adwf/	/gaan9/
暖	/abme/	/nuen5/
暗	/ayta/	/am4/
暘	/aamh/	/yeung0/
暙	/aqka/	/chun1/
暚	/abou/	/yiu0/
暛	/atqm/	/so9/
暜	/xyta/yta/	/pou9/
暝	/abac/	/ming0/
暞	/ahud/	/giu9/
暟	/aumt/	/hoi9/
暠	/ayrb/	/gou9/
暡	/acim/	/yung9/
暢	/llamh/	/cheung4/
暣	/aond/	/hei4/
暤	/ahaj/xahaj/	/hou6/
暥	/aajv/	/aan4/
暦	/mdda/	/lik6/
暧	/abbe/xabbe/	/oi4/
暨	/auam/	/kei4/
暩	/abof/	/jai4/
暪	/atlb/	/moon5/
暫	/jla/	/jaam6/
暬	/gia/	/sit4/
暭	/ahaj/	/hou6/
暮	/taka/	/mou6/
暯	/atak/	/mok6/
暰	/ahoo/	/chung1/
暱	/astr/	/nik1/
暲	/aytj/	/jeung1/
暳	/aqjm/aqjs/	/wai4/
暴	/atce/	/bou6/
暵	/atlo/	/hon4/
暶	/ayso/	/suen0/
暷	/ajii/	/chuen0/
暸	/akcf/	/liu0/
暹	/yaog/	/chim4/
暺	/arrj/	/taan9/
暻	/aayf/	/ging9/
暼	/fka/	/pit4/
暽	/afdq/	/lun0/
暾	/aydk/	/tan1/
暿	/agrr/	/hei9/
曀	/agbt/	/ai4/
曁	/huam/	/kei4/
曂	/atlc/	/wong6/
曃	/ayle/	/doi6/
曄	/atmj/	/yip6/
曅	/atmj/xatmj/	/yip6/
曆	/mhda/	/lik6/
曇	/ambi/	/taam0/
曈	/aytg/	/tung0/
曉	/aggu/	/hiu9/
曊	/alnc/	/fai4/
曋	/amwj/	/sam9/
曌	/abjcm/	/jiu4/
曍	/ahuj/	/hou6/
曎	/awlj/	/yik6/
曏	/avhl/	/heung9/
曐	/aaam/xaaam/	/sing1/
曑	/aaah/	/sam1/
曒	/ahsk/	/giu9/
曓	/auuj/	/bou6/
曔	/atrk/	/ging6/
曕	/ancr/	/yim6/
曖	/abbe/	/oi4/
曗	/atcd/	/yip6/
曘	/ambb/	/yue0/
曙	/awla/	/chue5/
曚	/atbo/	/mung0/
曛	/ahgf/	/fan1/
曜	/asmg/	/yiu6/
曝	/aate/	/bou6/buk6/
曞	/amtb/	/lai6/
曟	/aaav/	/san0/
曠	/aitc/	/kwong4/
曡	/aaam/	/dip6/
曢	/ajkf/	/liu0/
曣	/atlf/	/yin4/
曤	/ambg/	/fok4/
曥	/aypt/	/lou0/
曦	/atgs/	/hei1/
曧	/ambi/xambi/	/yung0/
曨	/aybp/	/lung0/
曩	/ayrv/	/nong5/
曪	/awlg/	/lo9/
曫	/vfa/	/luen0/
曬	/ammp/	/saai4/
曭	/afbf/	/tong9/
曮	/arrk/	/yim5/
曯	/asei/	/juk1/
曰	/a/xa/	/yeuk6/
曱	/wmll/	/gaat6/
曲	/tw/xtw/	/kuk1/
曳	/lwp/	/yai6/
更	/mlwk/	/gang1/gaang1/
曵	/ilwp/	/yai6/
曶	/pha/xpha/	/fat1/
曷	/apvo/	/hot4/
書	/lga/	/sue1/
曹	/twa/	/chou0/
曺	/jwa/	/chou0/
曻	/aniq/	/chuen9/
曼	/awle/	/maan6/
曽	/cwa/xcwa/	/jang1/chang0/
曾	/cwa/	/jang1/chang0/
替	/qoa/	/tai4/
最	/asje/	/jui4/
朁	/mua/	/chaam9/
朂	/asjs/	/yuk1/
會	/omwa/	/wooi6/wooi9/wooi5/
朄	/lldwf/	/yan5/
朅	/giapv/	/kit4/
朆	/caphh/	/fan1/
朇	/oahwj/	/pei0/
月	/b/	/yuet6/
有	/kb/	/yau5/
朊	/bmmu/	/yuen9/
朋	/bb/	/pang0/
朌	/bcsh/	/fan0/
服	/bsle/	/fuk6/
朎	/boii/	/ling0/
朏	/buu/	/fei9/
朐	/bpr/	/kui0/
朑	/bpt/	/sai4/
朒	/bobo/	/nuk6/
朓	/blmo/	/tiu4/
朔	/tub/	/sok4/
朕	/btk/	/jam6/
朖	/biav/	/long5/
朗	/iib/	/long5/
朘	/bice/	/jui1/
朙	/wbb/	/ming0/
朚	/yvab/	/fong1/
望	/ybhg/ybmg/	/mong6/
朜	/byrd/	/tan1/
朝	/jjb/	/jiu1/
朞	/tcb/xtcb/	/gei1/
期	/tcb/	/kei0/
朠	/btlk/	/ying1/
朡	/buce/	/jung1/
朢	/sbhg/sbmg/	/mong6/
朣	/bytg/	/tung0/
朤	/bbbb/	/long5/
朥	/bffs/	/lou0/
朦	/btbo/	/mung0/
朧	/bybp/	/lung0/
木	/d/	/muk6/
朩	/dc/xdc/	/muk6/
未	/jd/	/mei6/
末	/dj/	/moot6/
本	/dm/	/boon9/
札	/du/	/jaat4/
朮	/ijc/	/sut6/
术	/id/xid/	/sut6/
朰	/dn/xdn/	/jaat4/
朱	/hjd/	/jue1/
朲	/do/	/yan0/
朳	/dc/	/baat4/
朴	/dy/	/pok4/
朵	/hnd/	/do9/deu9/
朶	/nsd/xnsd/	/do9/
朷	/dsh/	/dou1/
朸	/dks/	/lak6/
朹	/dkn/xdkn/	/kau0/
机	/dhn/	/gei1/
朻	/dvl/	/gau1/
朼	/dp/	/pei0/
朽	/dmvs/	/nau9/
朾	/dmn/	/chaang0/
朿	/db/	/chi4/
杀	/kd/xkd/	/saat4/
杁	/do/xdo/	/yan0/
杂	/knd/	/jaap6/
权	/de/	/kuen0/
杄	/dhj/	/chin1/
杅	/dmd/	/yue1/
杆	/dmj/	/gon4/gon1/
杇	/dmms/	/wu1/
杈	/dei/	/cha1/
杉	/dhhh/	/chaam4/
杊	/dlll/	/chun0/
杋	/dhni/xdhni/	/faan0/
杌	/dmu/	/ngat6/
杍	/dnd/xdnd/	/ji9/
李	/dnd/	/lei5/
杏	/dr/	/hang6/
材	/ddh/	/choi0/
村	/ddi/	/chuen1/
杒	/dshi/	/yan6/
杓	/dpi/dpm/	/seuk4/
杔	/dhp/	/tok4/
杕	/dk/xdk/	/dai6/
杖	/djk/	/jeung6/jeung9/
杗	/yvd/	/mong0/
杘	/sd/	/chi4/
杙	/dip/	/yik6/
杚	/don/	/koi4/
杛	/dn/	/gung1/
杜	/dg/	/dou6/
杝	/dpd/	/yi0/
杞	/dsu/	/gei9/
束	/dl/	/chuk1/
杠	/dm/xdm/	/gong4/
条	/hed/	/tiu0/
杢	/dm/xxdm/	/gong4/
杣	/du/xdu/	/min0/
杤	/dms/	/lai6/
来	/dt/	/loi0/
杦	/dno/xdno/	/gau9/
杧	/dyv/	/mong1/
杨	/dnsh/	/yeung0/
杩	/dnvm/	/ma5/
杪	/dfh/	/miu5/
杫	/dylm/	/chi4/
杬	/dmmu/	/yuen0/
杭	/dyhn/	/hong0/
杮	/djb/	/fai4/
杯	/dmf/	/booi1/
杰	/df/	/git6/
東	/dw/	/dung1/
杲	/ad/	/gou9/
杳	/da/	/miu5/
杴	/dno/	/him1/
杵	/doj/	/chue5/
杶	/dpu/	/chun1/
杷	/dau/	/pa0/
杸	/dhne/	/sue0/
杹	/dop/	/fa4/
杺	/dp/xdp/	/sam1/
杻	/dng/	/chau9/
杼	/dnin/xdnin/	/chue5/
杽	/dq/	/chau9/
松	/dci/	/chung0/
板	/dhe/xdhe/	/baan9/
枀	/cid/	/chung0/
极	/dnhe/	/gik6/
枂	/db/xdb/	/woot6/
枃	/dpim/dpmm/	/jun4/
构	/dpi/xdpi/	/kau4/
枅	/dmt/	/gai1/
枆	/dhqu/	/mou0/
枇	/dpp/	/pei0/
枈	/ppd/	/bei4/
枉	/dmg/	/wong9/
枊	/dhvl/	/ngong6/
枋	/dyhs/	/fong1/
枌	/dcsh/	/fan0/
枍	/dcms/	/yai6/
枎	/dqo/	/fu0/
枏	/dbmm/	/naam0/
析	/dhml/	/sik1/
枑	/dmvm/xdmvm/	/wu6/
枒	/dmvh/	/a1/
枓	/dyj/	/dau9/
枔	/doin/	/cham0/
枕	/dlbu/	/jam9/
枖	/dhk/	/yiu1/
林	/dd/	/lam0/
枘	/dob/	/yui6/
枙	/dmsu/	/ngo0/
枚	/dok/	/mooi0/
枛	/dhlo/	/jaau4/
果	/wd/	/gwo9/
枝	/dje/	/ji1/
枞	/doo/xdoo/	/chung1/
枟	/dmmi/	/taan0/
枠	/dknj/	/juet6/
枡	/dht/	/git6/
枢	/dsk/	/sue1/
枣	/dby/	/jou9/
枤	/dik/	/dai6/
枥	/dmks/	/lik1/
枦	/dhs/dis/	/lou0/
枧	/dbhu/	/gaan9/
枨	/dpo/	/chaang0/
枩	/dci/xdci/	/chung0/
枪	/dosu/	/cheung1/
枫	/dhnk/	/fung1/
枬	/dby/xdby/	/jin1/
枭	/pysd/	/hiu1/
枮	/dyr/	/chim1/
枯	/djr/	/fu1/
枰	/dmfj/	/ping0/
枱	/dir/	/toi9/toi0/
枲	/ird/	/saai9/
枳	/drc/	/ji9/
枴	/drsh/	/gwaai9/
枵	/drms/	/hiu1/
架	/krd/	/ga4/
枷	/dksr/	/ga1/
枸	/dpr/	/gau9/
枹	/dpru/	/baau1/
枺	/ddj/	/moot6/
枻	/dpt/	/yai6/
枼	/ptd/	/yip6/
枽	/jtd/xjtd/	/yip6/
枾	/dqll/	/si6/
枿	/djt/	/yit6/
柀	/ddhe/	/bei9/
柁	/djp/	/to0/
柂	/dopd/	/yi0/
柃	/doii/	/ling0/
柄	/dmob/	/beng4/
柅	/dsp/	/nei5/
柆	/dyt/	/laap6/
柇	/dhd/	/wo0/
柈	/dfq/	/boon6/
柉	/dhio/	/faan0/
柊	/dhey/	/dung1/
柋	/opd/xopd/	/doi6/
柌	/dsmr/	/chi0/
柍	/dlbk/	/yeung1/
柎	/dodi/	/fu1/
柏	/dha/	/paak4/
某	/tmd/	/mau5/
柑	/dtm/	/gam1/
柒	/epd/xepd/	/chat1/
染	/end/	/yim5/
柔	/nhd/	/yau0/
柕	/dnih/	/mau6/
柖	/dshr/	/siu0/
柗	/dcr/	/chung0/
柘	/dmr/	/je4/
柙	/dwl/	/haap6/
柚	/dlw/	/yau9/
柛	/dlwl/	/san1/
柜	/dss/	/gwai6/
柝	/dhmy/	/tok4/
柞	/dos/	/ja4/jaak4/jok6/
柟	/dgb/	/naam0/
柠	/djmn/	/ning0/
柡	/dmme/	/wing5/
柢	/dhpm/dhvi/	/dai9/
柣	/dhqo/	/dit6/
柤	/dbm/xdbm/	/ja1/
查	/dam/	/cha0/
柦	/dam/xdam/	/daan6/
柧	/dhvo/	/gu1/
柨	/dklb/	/bou4/
柩	/dsno/	/gau6/
柪	/dvis/	/au1/
柫	/dlln/xdlln/	/fat1/
柬	/dwf/	/gaan9/
柭	/dike/dikk/	/baat4/
柮	/duu/	/dut1/
柯	/dmnr/	/o1/
柰	/dmmf/xdmmf/	/noi6/
柱	/dyg/	/chue5/
柲	/dph/	/bei4/
柳	/dhhl/	/lau5/
柴	/ypd/	/chaai0/
柵	/dbt/	/chaak4/
柶	/dwc/	/si4/
柷	/drhu/	/juk1/
柸	/dmfm/	/pooi1/
柹	/dlxh/	/chi9/
柺	/drks/	/gwaai9/
査	/dbm/	/cha0/
柼	/djc/	/yiu9/
柽	/deg/	/ching1/
柾	/dmym/	/gau6/
柿	/dylb/	/chi9/
栀	/dhmu/xdhmu/	/ji1/
栁	/dnil/xdnil/	/lau5/
栂	/dwyi/	/mooi0/
栃	/dhms/	/lai6/
栄	/fbd/	/wing0/
栅	/dbbm/	/chaak4/
栆	/kly/	/jou9/
标	/dmmf/	/biu1/
栈	/dij/	/jaan6/jaan9/
栉	/dtsl/	/jit4/
栊	/dikp/	/lung0/
栋	/dkd/	/dung6/
栌	/dys/	/lou0/
栍	/dhqm/	/sang1/
栎	/dhvd/	/lik1/
栏	/dtmm/	/laan0/
栐	/dine/	/wing5/
树	/dedi/	/sue6/
栒	/dpa/	/chun0/
栓	/domg/	/saan1/
栔	/qhd/	/kai4/
栕	/dsll/	/san0/
栖	/dmcw/	/chai1/
栗	/mwd/	/lut6/
栘	/dnin/	/yi0/
栙	/dheq/	/hong0/
栚	/dtk/	/jam6/
栛	/dkss/	/lai6/
栜	/ddb/	/saak4/
栝	/dhjr/	/koot4/
栞	/mjd/	/hon1/
栟	/dtt/	/bing1/
栠	/ogd/xogd/	/yam6/
校	/dyck/	/haau6/
栢	/dma/	/paak4/
栣	/dohg/	/yam6/
栤	/dime/	/bing6/
栥	/iod/mod/xxiod/xxmod/	/ji1/
栦	/dill/	/chau0/
栧	/dlwp/	/yai6/
栨	/dimo/	/chi4/
栩	/dsmm/	/hui9/
株	/dhjd/	/jue1/
栫	/dkld/	/jin4/
栬	/dnau/	/jui4/
栭	/dmbl/	/yi0/
栮	/dsj/	/yi5/
栯	/dkb/	/yau5/
栰	/doi/	/fat6/
栱	/dtc/	/gung9/
栲	/djks/	/haau9/
栳	/djkp/	/lou5/
栴	/doby/	/jin1/
栵	/dmnn/	/lai6/
栶	/dwk/	/yan1/
样	/dtq/	/yeung6/yeung9/
核	/dyvo/	/wat6/hat6/
根	/dav/	/gan1/
栺	/dpa/xdpa/	/ngai6/
栻	/dipm/	/sik1/
格	/dher/	/gaak4/
栽	/jid/	/joi1/
栾	/ycd/	/luen0/
栿	/doik/	/fuk6/
桀	/nqd/	/git6/
桁	/dhon/	/hang0/
桂	/dgg/	/gwai4/
桃	/dlmo/	/tou0/
桄	/dfmu/	/gwong4/
桅	/dnmu/	/wai0/
框	/dsmg/	/kwaang1/
桇	/vrd/	/yue0/
案	/jvd/	/on4/
桉	/djv/	/on1/
桊	/fqd/	/huen1/
桋	/dkn/	/yi0/
桌	/yad/	/cheuk4/
桍	/dkms/	/fu1/
桎	/dmig/	/jat6/
桏	/dmnl/	/kung0/
桐	/dbmr/	/tung0/
桑	/eeed/	/song1/
桒	/jtd/	/song1/
桓	/dmam/	/woon0/
桔	/dgr/	/gat1/
桕	/dhx/	/kau5/
桖	/dhbt/	/huet4/
桗	/dnsd/	/do4/
桘	/dhrr/	/chui0/
桙	/dihq/	/yue0/
桚	/dvvn/	/jaat4/
